source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
310,DES-311,5487,SCOPUS_ID:84862504913,10.1093/aje/kwr465,Role of tobacco use in the etiology of acoustic neuroma,American Journal Of Epidemiology,2012,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Acoustic neuroma; Cigarette smoking; Smoking; Snuff; Snus; Swedish snuff; Tobacco; Vestibular schwannoma,,,True,0.03,False,no,0.0,1.0,1663,50,6.9846e-05,285.3697079990525,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-Su9dzKTLDTJdYYbftWlR,,1d16b25dcca8,2026-09-19T18:34:48+00:00
311,DES-312,23152,SCOPUS_ID:84923939061,10.1097/ede.0000000000000236,"Framing air pollution epidemiology in terms of population interventions, with applications to multipollutant modeling",Epidemiology,2015,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.15,False,no,0.06,0.89,1716,50,7.2072e-05,394.1012079885695,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-FiAG40DuAzb3n0KImwyq,,1d16b25dcca8,2026-09-19T18:34:48+00:00
312,DES-313,444,SCOPUS_ID:0027533085,10.1093/oxfordjournals.aje.a116464,A case-control study of the risk of breast cancer in relation to oral contraceptive use,American Journal Of Epidemiology,1992,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,"Breast neoplasms; Contraceptives, oral",,,True,0.03,False,no,0.0,1.0,1684,50,7.0728e-05,296.4958749944344,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-enacxWj3YTjlF2fp09bJ,,1d16b25dcca8,2026-09-19T18:34:48+00:00
313,DES-314,34333,SCOPUS_ID:85145341571,10.1093/ije/dyac188,Impact of Brazil's Bolsa Família Programme on cardiovascular and all-cause mortality: a natural experiment study using the 100 Million Brazilian Cohort,International Journal Of Epidemiology,2022,Quasi-experimental,Other/None,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Bolsa Família Programme; Cardiovascular disease; conditional cash transfer; Family Health Strategy; mortality,,,True,0.05,False,no,0.0,1.0,1860,50,7.812e-05,274.0934999892488,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-KBvTZgZpfZuCgBxCrGGx,,1d16b25dcca8,2026-09-19T18:34:48+00:00
314,DES-315,41034,SCOPUS_ID:2942752236,10.1016/j.ypmed.2004.03.024,Where's Maria? A video to increase awareness about breast cancer and mammography screening among low-literacy Latinas,Preventive Medicine,2004,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,Breast cancer; Cancer control; Health education; Hispanic; Mammography,,,True,0.08,False,no,0.01,0.99,1632,50,6.8544e-05,279.3434579798486,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-jJQr2ISydUV5OKb9yMMv,,1d16b25dcca8,2026-09-19T18:34:48+00:00
315,DES-316,2104,SCOPUS_ID:0033231245,10.1093/oxfordjournals.aje.a010098,Risk factors for coronary heart disease in African American women,American Journal Of Epidemiology,1999,Other/None,Other/None,Other/None,Experimental,Experimental,Experimental,False,False,False,False,False,Blacks; Coronary disease; Myocardial infarction; Risk factors; Women,,,True,0.03,False,no,0.0,1.0,1618,50,6.7956e-05,276.6696249891538,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-y0y8MCaRx3rVkSLEayck,,1d16b25dcca8,2026-09-19T18:34:48+00:00
316,DES-317,42860,SCOPUS_ID:84944449004,10.1016/j.ypmed.2014.07.041,The cost-effectiveness of installing sidewalks to increase levels of transport-walking and health,Preventive Medicine,2014,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,True,True,False,False,Active transportation; Built environment; Economic analysis; Physical activity; Public health,,,True,0.75,True,yes,0.84,0.68,1696,50,7.1232e-05,270.7866249838844,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-wVlbFDwdAbbIWBeMwV72,,1d16b25dcca8,2026-09-19T18:34:48+00:00
317,DES-318,42544,SCOPUS_ID:84855507957,10.1016/j.ypmed.2011.10.017,Understanding the potential and challenges of adenoma treatment as a prevention opportunity: Insights from the BeWEL formative study,Preventive Medicine,2012,Other/None,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,False,False,False,False,True,Adenoma; Cancer screening; Focus groups; Intervention; Lifestyle; Polyps; Prevention; Qualitative research,,,True,0.85,True,yes,0.97,0.94,1639,50,6.8838e-05,252.0272920082789,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-etBccbtcmpUqIbDvqobY,,1d16b25dcca8,2026-09-19T18:34:48+00:00
318,DES-319,9610,SCOPUS_ID:70450208082,10.1016/j.amepre.2009.08.023,A Culturally Adapted Physical Activity Intervention for Latinas. A Randomized Controlled Trial,American Journal Of Preventive Medicine,2009,Experimental,Other/None,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.31,False,no,0.27,0.46,1870,50,7.854e-05,284.7995839838404,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-5OgPpckZ0iOdTgSNx5Cw,,1d16b25dcca8,2026-09-19T18:34:48+00:00
319,DES-320,24745,SCOPUS_ID:0035723975,10.1023/a:1014568930992,Evaluation of community-wide interventions: The ecologic case-referent study design,European Journal Of Epidemiology,2001,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,Ecologic case-referent study design; Effect evaluation; Evidence based medicine; Health services research,,,True,0.06,False,no,0.0,1.0,1576,50,6.6192e-05,294.62941698147915,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-BLW1jE3PNlF0iSKxJOBW,,1d16b25dcca8,2026-09-19T18:34:48+00:00
320,DES-321,11055,SCOPUS_ID:84990233434,10.1016/j.amepre.2016.02.020,The Physical Activity 4 Everyone Cluster Randomized Trial: 2-Year Outcomes of a School Physical Activity Intervention Among Adolescents,American Journal Of Preventive Medicine,2016,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.35,False,no,0.29,0.41,1857,50,7.7994e-05,255.30812499346212,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-m9qSpphuZZEy648BwFbM,,1d16b25dcca8,2026-09-19T18:34:48+00:00
321,DES-322,38246,SCOPUS_ID:85074737382,10.1136/jech-2019-212256,Cardiometabolic health in adolescence and its association with educational outcomes,Journal Of Epidemiology And Community Health,2019,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,adolescents cg; cardiovascular disease; cognition; health promotion,,,True,0.03,False,no,0.0,1.0,1861,50,7.8162e-05,305.8665840071626,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-iNdOvTdUCBETQAQ8t07C,,1d16b25dcca8,2026-09-19T18:34:48+00:00
322,DES-323,45495,SCOPUS_ID:85159234133,10.1016/j.ypmed.2023.107543,"Do age-based discontinuation recommendations influence cervical cancer screening rates? Evidence from the United States' Behavioral Risk Factor Surveillance System, 2016 and 2018",Preventive Medicine,2023,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Age discontinuation recommendations; Cancer screening; Cervical cancer; Healthcare disparities; Older adults; Papinicolaou test; Practice guideline; Preventive health services; USPSTF,,,True,0.1,False,no,0.01,0.99,1778,50,7.4676e-05,373.1875830271747,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-LErByeqA6hpixbvO9X8Y,,1d16b25dcca8,2026-09-19T18:34:48+00:00
323,DES-324,36726,SCOPUS_ID:70349446498,10.1136/jech.2008.082438,Marital status and survival following bladder cancer,Journal Of Epidemiology And Community Health,2009,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.04,False,no,0.0,1.0,1659,50,6.9678e-05,356.17233300581574,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-ysus2opaDuDngemfFF7Y,,1d16b25dcca8,2026-09-19T18:34:48+00:00
324,DES-325,18988,SCOPUS_ID:84904312856,10.2105/ajph.2014.301894,Impact of texting laws on motor vehicular fatalities in the united states,American Journal Of Public Health,2014,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,,,,True,0.06,False,no,0.0,1.0,1510,50,6.342e-05,251.82420798228122,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-X6SfdVx0pJYD6WCAO3gi,,1d16b25dcca8,2026-09-19T18:34:48+00:00
325,DES-326,38616,SCOPUS_ID:85095578636,10.1136/jech-2020-214089,"Impact of law enforcement-related deaths of unarmed black New Yorkers on emergency department rates, New York 2013-2016",Journal Of Epidemiology And Community Health,2021,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Access to hlth care; Health services; Policy,,,True,0.14,False,no,0.02,0.96,1717,50,7.2114e-05,268.02250000764616,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-6I7ARo3iOKUo5KDwUMCn,,1d16b25dcca8,2026-09-19T18:34:48+00:00
326,DES-327,36503,SCOPUS_ID:34147219243,10.1136/jech.2006.046078,Health-related beliefs and experiences of Gypsies and Travellers: A qualitative study,Journal Of Epidemiology And Community Health,2007,Qualitative,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.91,True,yes,0.99,0.99,1650,50,6.93e-05,456.6317500139121,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-irh2k6r73Y0JearMpRVC,,1d16b25dcca8,2026-09-19T18:34:49+00:00
327,DES-328,9189,SCOPUS_ID:33748476393,10.1016/j.amepre.2006.06.019,Translating Effective Clinic-Based Physical Activity Interventions into Practice,American Journal Of Preventive Medicine,2006,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.1,False,no,0.01,0.98,1467,50,6.1614e-05,358.0474580230657,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-AU9j3zYfSLHGMpK079IQ,,1d16b25dcca8,2026-09-19T18:34:49+00:00
328,DES-329,43829,SCOPUS_ID:85014529712,10.1016/j.ypmed.2016.11.029,Introduction of molecular HPV testing as the primary technology in cervical cancer screening: Acting on evidence to change the current paradigm,Preventive Medicine,2017,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,True,Cervical cancer; HPV testing; Screening,,,True,0.94,True,yes,1.0,0.99,1635,50,6.867e-05,445.8617499913089,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-XA8ysPh91jKLitAps6Lm,,1d16b25dcca8,2026-09-19T18:34:49+00:00
329,DES-330,33698,SCOPUS_ID:85061056409,10.1093/ije/dyy108,"Susceptibility to price discounting of soda by neighbourhood educational status: An ecological analysis of disparities in soda consumption using point-of-purchase transaction data in Montreal, Canada",International Journal Of Epidemiology,2018,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,Food marketing; Obesity and overweight; Price discounting; Public health nutrition; Soda; Transaction data,,,True,0.93,True,yes,0.99,0.98,1767,50,7.4214e-05,283.6071250203531,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-fJuw0kEXtlruUiIN1MOn,,1d16b25dcca8,2026-09-19T18:34:49+00:00
330,DES-331,258,SCOPUS_ID:0026039059,10.1093/oxfordjournals.aje.a116144,Using dead controls to adjust for confounders in case-control studies,American Journal Of Epidemiology,1991,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,True,True,False,True,False,Case-control studies; Epidemiologic methods; Retrospective studies; Statistics,,,True,0.14,False,no,0.08,0.84,1452,50,6.0984e-05,285.0067089893855,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-HZspM97ga5Fw6sWcayaC,,1d16b25dcca8,2026-09-19T18:34:49+00:00
331,DES-332,45683,SCOPUS_ID:85195393676,10.1016/j.ypmed.2024.108032,"Loneliness and its cross-sectional associations with health, health behaviours, and perceptions in Finnish patients with overweight or obesity taking part in the Healthy Weight Coaching",Preventive Medicine,2024,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,Digital weight loss intervention; Health; Health behaviours; Healthcare resource utilization; Loneliness; Perceptions,,,True,0.03,False,no,0.0,1.0,1911,50,8.0262e-05,247.56170800537802,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-rVDF3qeaC3cQPRHeVBRe,,1d16b25dcca8,2026-09-19T18:34:49+00:00
332,DES-333,35936,SCOPUS_ID:0036144774,10.1136/jech.56.1.36,"Indicators of deprivation, voting patterns, and health status at area level in the Republic of Ireland",Journal Of Epidemiology And Community Health,2002,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.07,False,no,0.01,0.99,2177,50,9.1434e-05,284.08841698546894,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-zHER4ylivFdIAeiT9voM,,1d16b25dcca8,2026-09-19T18:34:49+00:00
333,DES-334,26862,SCOPUS_ID:0000517489,10.1093/eurpub/5.3.215,Dilemmas in sickness certification among Swedish physicians,European Journal Of Public Health,1995,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,Critical incident technique; Physicians; Sickness certification; Sickness insurance system,,,True,0.94,True,yes,1.0,0.99,1642,50,6.8964e-05,268.24729100917466,1,typesafe/jev-1.13-20260917,gen-dec-1789842888-5I0UbtlXLhAyvP7FOdg2,,1d16b25dcca8,2026-09-19T18:34:49+00:00
334,DES-335,7578,SCOPUS_ID:85128160634,10.1093/aje/kwab289,Impact of Racial Categorization on Effect Estimates: An HIV Stigma Analysis,American Journal Of Epidemiology,2022,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,HIV; multiracial categorization; race factors; racism; regression analysis; stigma,,,True,0.07,False,no,0.0,1.0,1635,50,6.867e-05,350.39229100220837,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-dqCfXmybSCh6XciCYvhZ,,1d16b25dcca8,2026-09-19T18:34:49+00:00
335,DES-336,18390,SCOPUS_ID:84888248528,10.2105/ajph.2013.301307,When health insurance is not a factor: National comparison of homeless and nonhomeless US veterans who use veterans affairs emergency departments,American Journal Of Public Health,2013,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.89,True,yes,0.99,0.98,1691,50,7.1022e-05,344.99304098426364,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-3XMDH1vGTmWCNfQET1MT,,1d16b25dcca8,2026-09-19T18:34:49+00:00
336,DES-337,6713,SCOPUS_ID:85054224561,10.1093/aje/kwy126,Combining a Food Frequency Questionnaire with 24-Hour Recalls to Increase the Precision of Estimation of Usual Dietary Intakes-Evidence from the Validation Studies Pooling Project,American Journal Of Epidemiology,2018,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,False,False,False,False,False,cohort studies; dietary measurement; energy; measurement error; potassium; protein; recovery biomarkers; sodium,,,True,0.03,False,no,0.0,1.0,1743,50,7.3206e-05,314.27195901051164,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-NbuuMH9X67c8R0seYSsM,,1d16b25dcca8,2026-09-19T18:34:49+00:00
337,DES-338,5931,SCOPUS_ID:84907368344,10.1093/aje/kwu148,Inverse association of plasma vanadium levels with newly diagnosed type 2 diabetes in a Chinese population,American Journal Of Epidemiology,2014,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Diabetes mellitus; Trace elements; Type 2; Vanadium,,,True,0.03,False,no,0.0,1.0,1648,50,6.9216e-05,306.27158301649615,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-ATHCfQuaj64GKtEbfta6,,1d16b25dcca8,2026-09-19T18:34:49+00:00
338,DES-339,3557,SCOPUS_ID:0345737128,10.1093/aje/kwg250,Flexible Matching in Case-Control Studies of Gene-Environment Interactions,American Journal Of Epidemiology,2004,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,True,True,False,True,False,Case-control studies; Epidemiologic methods; Interaction; Research design; Statistics,,,True,0.03,False,no,0.0,1.0,1448,50,6.0816e-05,249.16487498558126,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-fAF1H1i0YSMKZc0H2qat,,1d16b25dcca8,2026-09-19T18:34:49+00:00
339,DES-340,25971,SCOPUS_ID:84926372408,10.1007/s10654-015-9998-4,Challenges in conducting genome-wide association studies in highly admixed multi-ethnic populations: the Generation R Study,European Journal Of Epidemiology,2015,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,Admixed population; Genome-wide association studies; Genomic imputation; Multiethnic study; Quality control GWAS,,,True,0.03,False,no,0.0,1.0,1508,50,6.3336e-05,293.32987498492,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-bkUYA9RSKlkWhBuCQXMS,,1d16b25dcca8,2026-09-19T18:34:49+00:00
340,DES-341,30604,SCOPUS_ID:0028166459,10.1093/ije/23.5.1050,Community-based hygiene education to reduce diarrhoeal disease in rural Zaire: Impact of the intervention on diarrhoeal morbidity,International Journal Of Epidemiology,1994,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.29,False,no,0.22,0.56,1824,50,7.6608e-05,334.6390000078827,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-zcoH6LPx2pQwNSKQq2Io,,1d16b25dcca8,2026-09-19T18:34:49+00:00
341,DES-342,2390,SCOPUS_ID:0034307353,10.1093/aje/152.7.633,Visual impairment and risk of hip fracture,American Journal Of Epidemiology,2000,Other/None,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,True,Accidental falls; Aged; Depth perception; Hip fractures; Vision; Visual acuity; Visually impaired persons,,,True,0.82,True,yes,0.96,0.93,1740,50,7.308e-05,309.04895800631493,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-pbIAdNnwldSwOVQBF6bQ,,1d16b25dcca8,2026-09-19T18:34:49+00:00
342,DES-343,19604,SCOPUS_ID:84921845812,10.2105/ajph.2014.302284,Rumors and realities: Making sense of HIV/AIDS conspiracy narratives and contemporary legends,American Journal Of Public Health,2015,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,True,,,,True,0.96,True,yes,1.0,1.0,1482,50,6.2244e-05,262.67675001872703,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-mmvluoglT4LEcWY05c0h,,1d16b25dcca8,2026-09-19T18:34:49+00:00
343,DES-344,25817,SCOPUS_ID:84884291326,10.1007/s10654-013-9813-z,Influenza H1N1 vaccination and adverse pregnancy outcome,European Journal Of Epidemiology,2013,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,Child; H1N1; Immunization; Influenza; Pregnancy; Preterm birth; Small-for-gestational-age; Vaccination,,,True,0.07,False,no,0.0,0.99,1823,50,7.6566e-05,416.2713330006227,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-ikWaHsHQzgHxE4beVjEp,,1d16b25dcca8,2026-09-19T18:34:49+00:00
344,DES-345,27576,SCOPUS_ID:34047197668,10.1093/eurpub/ckl097,'It's interesting how few people die from smoking': Tobacco industry efforts to minimize risk and discredit health promotion,European Journal Of Public Health,2007,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,Mass media; Smoking cessation; Tobacco industry,,,True,0.07,False,no,0.01,0.99,1697,50,7.1274e-05,270.8599579927977,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-xcK9BbI0zIjEjMhYBvgY,,1d16b25dcca8,2026-09-19T18:34:49+00:00
345,DES-346,34023,SCOPUS_ID:85100358342,10.1093/ije/dyaa133,Maternal life and work stressors during pregnancy and asthma in offspring,International Journal Of Epidemiology,2020,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,bereavement; childhood asthma; job-exposure matrix; Negative life events; occupational exposure; stress,,,True,0.03,False,no,0.0,1.0,1645,50,6.909e-05,276.82674999232404,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-kPrDpunxTjDORi1aAHno,,1d16b25dcca8,2026-09-19T18:34:49+00:00
346,DES-347,45354,SCOPUS_ID:85166343792,10.1016/j.ypmed.2023.107645,US state laws relevant to incentives for health behavior: A qualitative analysis,Preventive Medicine,2023,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,Contingency management; Health behavior; Health legislation; Incentive; Laws and statutes; Substance use disorder; Wellness programs,,,True,0.94,True,yes,1.0,0.99,1646,50,6.9132e-05,278.90766598284245,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-jbUEXEc3eO0QjTWFIcSi,,1d16b25dcca8,2026-09-19T18:34:49+00:00
347,DES-348,9317,SCOPUS_ID:36048983381,10.1016/j.amepre.2007.09.013,Smoking Cessation. A Critical Component of Medical Management in Chronic Disease Populations,American Journal Of Preventive Medicine,2007,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.07,False,no,0.0,1.0,1563,50,6.5646e-05,258.32170801004395,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-2fyyKiM4PvBfM1DisNr4,,1d16b25dcca8,2026-09-19T18:34:49+00:00
348,DES-349,40065,SCOPUS_ID:0344609326,10.1006/pmed.1998.0370,A randomized community trial to increase mammography utilization among low-income women living in public housing,Preventive Medicine,1998,Other/None,Experimental,Experimental,Other/None,Experimental,Other/None,False,False,False,False,False,Breast neoplasms; Cancer; Health behavior; Intervention studies; Mammography; Mass screening; Poverty; Public housing,,,True,0.25,False,no,0.17,0.65,1597,50,6.7074e-05,283.7514999846462,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-wgfmO7x9Hw3TGU0TWV20,,1d16b25dcca8,2026-09-19T18:34:49+00:00
349,DES-350,4907,SCOPUS_ID:77958111908,10.1093/aje/kwq226,"Maternal alcohol consumption, alcohol metabolism genes, and the risk of oral clefts: A population-based case-control study in Norway, 1996-2001",American Journal Of Epidemiology,2010,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,alcohol drinking; alcoholic beverages; cleft lip; cleft palate; genetic research; maternal exposure; pregnancy,,,True,0.03,False,no,0.0,1.0,1701,50,7.1442e-05,287.38487500231713,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-E5kM0Th5dqRVOOHWhLJI,,1d16b25dcca8,2026-09-19T18:34:49+00:00
350,DES-351,10623,SCOPUS_ID:84906303468,10.1016/j.amepre.2014.05.021,Experiences and wisdom behind the numbers: Qualitative analysis of the national action alliance for suicide prevention's research prioritization task force stakeholder survey,American Journal Of Preventive Medicine,2014,Qualitative,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.1,False,no,0.01,0.97,1706,50,7.1652e-05,318.4821250033565,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-Gnm6RhpXO05Ug9jA7PZz,,1d16b25dcca8,2026-09-19T18:34:49+00:00
351,DES-352,742,SCOPUS_ID:0027443408,10.1093/oxfordjournals.aje.a116885,"Long-term risk of hysterectomy among 80,007 sterilized and comparison women at kaiser permanente, 1971-1987",American Journal Of Epidemiology,1993,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,False,False,False,False,False,"Cohort studies; Health maintenance organizations; Hysterectomy; Longitudinal studies; Sterilization, tubal",,,True,0.03,False,no,0.0,1.0,1715,50,7.203e-05,288.1924160174094,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-gHLaEJATCUH1Zvn4KrlN,,1d16b25dcca8,2026-09-19T18:34:49+00:00
352,DES-353,24417,SCOPUS_ID:0032804298,10.1023/a:1007594911541,Influenza vaccines: Antibody responses to split virus and MF59- adjuvanted subunit virus in an adult population,European Journal Of Epidemiology,1999,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,Adjuvant; Immune response; Influenza; Vaccination,,,True,0.03,False,no,0.0,1.0,1587,50,6.6654e-05,319.124041008763,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-QmjOKbkYTqr44w62r6fg,,1d16b25dcca8,2026-09-19T18:34:49+00:00
353,DES-354,9983,SCOPUS_ID:80053330684,10.1016/j.amepre.2011.06.003,Integration of community health teaching in the undergraduate medicine curriculum at the University of Toronto,American Journal Of Preventive Medicine,2011,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.1,False,no,0.01,0.98,1667,50,7.0014e-05,309.8141659866087,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-Lql7D5tVr1Z4RIRzEJcH,,1d16b25dcca8,2026-09-19T18:34:50+00:00
354,DES-355,17876,SCOPUS_ID:81555196091,10.2105/ajph.2011.300263,An innovative method to involve community health workers as partners in evaluation research,American Journal Of Public Health,2011,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,False,,,,True,0.17,False,no,0.07,0.86,1560,50,6.552e-05,297.9332079994492,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-hyht2TPbaiwTEXv1lGvj,,1d16b25dcca8,2026-09-19T18:34:50+00:00
355,DES-356,39226,SCOPUS_ID:85111300048,10.1016/s2468-2667(21)00052-9,Impact of minimum unit pricing on alcohol purchases in Scotland and Wales: controlled interrupted time series analyses,The Lancet Public Health,2021,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,False,True,False,True,True,,,,True,0.98,True,yes,1.0,1.0,2006,50,8.4252e-05,377.49758298741654,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-0cvBwTUUn4wUChecsq5W,,1d16b25dcca8,2026-09-19T18:34:50+00:00
356,DES-357,1045,SCOPUS_ID:0028267147,10.1093/oxfordjournals.aje.a117077,Nonresponse pattern and bias in a community-based cross-sectional study of cognitive functioning among the elderly,American Journal Of Epidemiology,1994,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,True,True,False,True,False,Aged; Cognition; Cross-sectional studies; Epidemiologic methods; Family practice,,,True,0.07,False,no,0.01,0.99,1756,50,7.3752e-05,344.0553749969695,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-fKSeDzHWqEYPIKuAboGI,,1d16b25dcca8,2026-09-19T18:34:50+00:00
357,DES-358,27392,SCOPUS_ID:20644470941,10.1093/eurpub/cki102,How is your health in general? A qualitative study on self-assessed health,European Journal Of Public Health,2005,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,False,False,False,False,False,Qualitative study; Selfassessed health; Stratified sample; Subgroup differences,,,True,0.03,False,no,0.0,1.0,1723,50,7.2366e-05,339.52499998849817,1,typesafe/jev-1.13-20260917,gen-dec-1789842889-tas4ZNWuwhYaMdD59CzX,,1d16b25dcca8,2026-09-19T18:34:50+00:00
358,DES-359,11258,SCOPUS_ID:85021341801,10.1016/j.amepre.2017.04.014,Recent Patterns in Genetic Testing for Breast and Ovarian Cancer Risk in the U.S.,American Journal Of Preventive Medicine,2017,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,True,,,,True,0.77,True,yes,0.88,0.76,1658,50,6.9636e-05,307.36854099086486,1,typesafe/jev-1.13-20260917,gen-dec-1789842890-l1G34HuXxKJYBCf41uwE,,1d16b25dcca8,2026-09-19T18:34:50+00:00
