source_row,scopus_id,doi,title,journal,publication_year,keywords,corresponding_author_country,cited_by_count,policy_claim_via_terms,DB review,DB notes...12,EC review,EC notes,DB notes...15,...16,MW review,MW notes,discrepant?,db re-review,llm_policy_claim,reasoning,EC re-review,EC reasoning,...25,agreed_gold_standard,agreed_gold_standard_with_exclusions,exclusion reason,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
141,SCOPUS_ID:0032532135,10.1093/oxfordjournals.aje.a009695,Ethnic disparities in patient recall of physician recommendations of diagnostic and treatment procedures for coronary disease,American Journal of Epidemiology,1998,"['Blacks', 'Coronary disease', 'Diagnosis', 'Ethnic groups', 'Physicians']",United States,7,FALSE,FALSE,,,,,FALSE,FALSE,,,,TRUE,,FALSE,,,FALSE,FALSE,,TRUE,0.45,FALSE,no,0.47,0.06,1615,50,6.783e-5,280.253,,typesafe/jev-1.13-20260917,gen-dec-1789843877-1tQmR0K5NOJAcvp6nELE,,1d16b25dcca8,2026-09-19T18:51:20+0000
142,SCOPUS_ID:0032780231,10.1006/pmed.1998.0407,Targeting smokers with low readiness to change with tailored and nontailored self-help materials,Preventive Medicine,1999,"['Computer-tailored interventions', 'Low readiness to change', 'Smoking cessation']",Netherlands,81,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.15,FALSE,no,0.04,0.93,1621,50,6.8082e-5,343.127,,typesafe/jev-1.13-20260917,gen-dec-1789843877-1dqVeTJsBnqQdfzSW8Av,,1d16b25dcca8,2026-09-19T18:51:20+0000
143,SCOPUS_ID:84920926388,10.1016/j.ypmed.2014.12.015,Occurrence and duration of various operational definitions of sedentary bouts and cross-sectional associations with cardiometabolic health indicators: The ENERGY-project,Preventive Medicine,2015,"['Body composition', 'Fasting blood', 'Sedentary bout', 'Sedentary time', 'Youth']",Belgium,39,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1719,50,7.2198e-5,420.723,,typesafe/jev-1.13-20260917,gen-dec-1789843877-pMyy0BR9NOEqXk9EGajC,,1d16b25dcca8,2026-09-19T18:51:20+0000
144,SCOPUS_ID:85049344365,10.1016/S2468-2667(18)30109-9,Effects of restrictions to Income Support on health of lone mothers in the UK: a natural experiment study,The Lancet Public Health,2018,[],United Kingdom,40,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.18,FALSE,no,0.05,0.89,1922,50,8.0724e-5,301.21500000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843877-BqLvnbaqCbT6wVsgHRZ8,,1d16b25dcca8,2026-09-19T18:51:20+0000
145,SCOPUS_ID:0032838463,10.1016/S0749-3797(99)00060-4,Is cigarette smoking associated with impaired physical and mental functional status? An office-based survey of primary care patients,American Journal of Preventive Medicine,1999,[],United States,47,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1684,50,7.0728e-5,309.44500000000005,,typesafe/jev-1.13-20260917,gen-dec-1789843877-o026wLcHDOZ1T3n1N1RJ,,1d16b25dcca8,2026-09-19T18:51:20+0000
146,SCOPUS_ID:85056136590,10.1136/jech-2018-211231,Tuberculosis and diabetes: Bidirectional association in a UK primary care data set,Journal of Epidemiology & Community Health,2019,"['co-morbidity', 'diabetes', 'epidemiology', 'public health', 'tuberculosis']",United Kingdom,20,FALSE,TRUE,,,,,,TRUE,"DM risk was raised among those with previous TB disease; this finding has implications for follow-up and screening of patients with TB, who may be at high risk of developing DM or related complications",,,FALSE,,TRUE,,,TRUE,TRUE,,TRUE,0.84,TRUE,yes,0.96,0.93,1805,50,7.581e-5,290.77599999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843877-WEXyVulnM0Q07BQT8bOO,,1d16b25dcca8,2026-09-19T18:51:20+0000
147,SCOPUS_ID:84996538929,10.1016/j.amepre.2016.08.033,Correlates of Helmet Use Among Recreation and Transportation Bicyclists,American Journal of Preventive Medicine,2016,[],Mexico,9,FALSE,TRUE,,,,,,TRUE,"Although confirmatory longitudinal studies are needed, findings suggest that interventions to increase bicyclists’ helmet use consider riding domain.",,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.89,TRUE,yes,0.99,0.98,2030,50,8.526e-5,400.945,,typesafe/jev-1.13-20260917,gen-dec-1789843877-hPy6JsnGi8S46XYk9y3V,,1d16b25dcca8,2026-09-19T18:51:20+0000
148,SCOPUS_ID:7944221330,10.1016/j.ypmed.2004.04.019,Television viewing and smoking volume in adolescent smokers: A cross-sectional study,Preventive Medicine,2004,"['Educational level', 'Gender', 'Parental smoking', 'Peer smoking', 'Smoking', 'Smoking volume', 'Television']",Belgium,32,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1673,50,7.0266e-5,392.836,,typesafe/jev-1.13-20260917,gen-dec-1789843877-HBLuydQPAOEIBUoDXkIH,,1d16b25dcca8,2026-09-19T18:51:20+0000
149,SCOPUS_ID:85127852077,10.1097/EDE.0000000000001470,Estimands and Estimation of COVID-19 Vaccine Effectiveness Under the Test-Negative Design: Connections to Causal Inference,Epidemiology,2022,"['Causal inference', 'Directed acyclic graphs', 'SARS-CoV-2', 'Test-negative design', 'Vaccine effectiveness']",Canada,14,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1615,50,6.783e-5,296.968,,typesafe/jev-1.13-20260917,gen-dec-1789843877-CW2MyNzcOb6Dl8ApywxO,,1d16b25dcca8,2026-09-19T18:51:20+0000
150,SCOPUS_ID:0001433962,10.1093/eurpub/6.3.166,"Socioeconomic inequalities in perinatal and infant mortality from 1854 to 1990 in Amsterdam, the Netherlands",European Journal of Public Health,1996,"['Infant mortality', 'Perinatal mortality', 'Socioeconomic status', 'Trends']",Netherlands,17,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1632,50,6.8544e-5,315.704,,typesafe/jev-1.13-20260917,gen-dec-1789843877-ozxcXXgseOYEHhXTxJDv,,1d16b25dcca8,2026-09-19T18:51:20+0000
151,SCOPUS_ID:0037114889,10.1093/aje/kwf157,"Homocysteine and blood pressure in the Third National Health and Nutrition Examination Survey, 1988-1994",American Journal of Epidemiology,2002,"['Biological markers', 'Blood pressure', 'Cardiovascular diseases', 'Folic acid', 'Homocysteine', 'Hypertension', 'Pyridoxine']",United States,183,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1652,50,6.9384e-5,278.014,,typesafe/jev-1.13-20260917,gen-dec-1789843877-daKWq7IwejXa68GJTAIK,,1d16b25dcca8,2026-09-19T18:51:20+0000
152,SCOPUS_ID:78651299926,10.1136/jech.2009.098269,Social disparities in periodontitis among US adults: The effect of allostatic load,Journal of Epidemiology & Community Health,2011,[],United States,42,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1716,50,7.2072e-5,288.526,,typesafe/jev-1.13-20260917,gen-dec-1789843877-25gngSiQMdS7MaXwbl0Z,,1d16b25dcca8,2026-09-19T18:51:20+0000
153,SCOPUS_ID:85146336085,10.1016/j.amepre.2022.12.010,Air Quality Index and Childhood Asthma: A Pilot Randomized Clinical Trial Intervention,American Journal of Preventive Medicine,2023,[],United States,6,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.06,FALSE,no,0,1,1783,50,7.4886e-5,376.96299999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843877-XvrzyAmjSIDrw82kjofg,,1d16b25dcca8,2026-09-19T18:51:20+0000
154,SCOPUS_ID:0030009244,10.1093/ije/25.2.394,Characteristics of non-insulin-dependent diabetes mellitus in elderly men: Effect modification by family history,International Journal of Epidemiology,1996,"['Diabetes mellitus', 'Family history', 'Glucose tolerance', 'Insulin', 'Lipoproteins', 'Non-insulin-dependent', 'Obesity']",Netherlands,12,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1713,50,7.1946e-5,296.84700000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843877-AiyetmHkKfbdTDP09KUQ,,1d16b25dcca8,2026-09-19T18:51:20+0000
155,SCOPUS_ID:0036721712,10.2105/AJPH.92.9.1523,The social-environmental context of violent behavior in persons treated for severe mental illness,American Journal of Public Health,2002,[],United States,208,FALSE,TRUE,,,,,,TRUE,Interventions to reduce the risk of violence need to be targeted to specific subgroups with different clusters of problems related to violent behavior,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.88,TRUE,yes,0.99,0.98,1508,50,6.3336e-5,309.128,,typesafe/jev-1.13-20260917,gen-dec-1789843877-duTFRNri67Z4Vcsgt85X,,1d16b25dcca8,2026-09-19T18:51:20+0000
156,SCOPUS_ID:84884140205,10.2105/AJPH.2013.301487,An empirical evaluation of the US beer institute's self-regulation code governing the content of beer advertising,American Journal of Public Health,2013,[],United States,32,FALSE,TRUE,,,,,,TRUE,The alcohol industry’s current self-regulatory framework is ineffective at preventing content violations but could be improved by the use of new rating procedures designed to better detect content code violations.,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.83,TRUE,yes,0.95,0.91,1597,50,6.7074e-5,441.233,,typesafe/jev-1.13-20260917,gen-dec-1789843877-PIYP8GaVVK5eETg9i5wz,,1d16b25dcca8,2026-09-19T18:51:20+0000
157,SCOPUS_ID:85122909289,10.2105/AJPH.2021.306565,Adherence to Social-Distancing and Personal Hygiene Behavior Guidelines and Risk of COVID-19 Diagnosis: Evidence From the Understanding America Study,American Journal of Public Health,2022,[],United States,19,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.07,FALSE,no,0,1,1607,50,6.7494e-5,303.562,,typesafe/jev-1.13-20260917,gen-dec-1789843877-4wIzCJ6af063F1Q6iri8,,1d16b25dcca8,2026-09-19T18:51:20+0000
158,SCOPUS_ID:0035863903,10.1093/aje/153.2.145,Effect of body mass on the association between estrogen replacement therapy and mortality among elderly US women,American Journal of Epidemiology,2001,"['Body mass index', 'Cardiovascular diseases', 'Estrogen replacement therapy', 'Mortality']",United States,67,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1667,50,7.0014e-5,412.713,,typesafe/jev-1.13-20260917,gen-dec-1789843877-bwouf5nqvO0ImidfGc92,,1d16b25dcca8,2026-09-19T18:51:20+0000
159,SCOPUS_ID:85034761002,10.1093/aje/kwx170,Sex Differences in the Association between Pain and Injurious Falls in Older Adults: A Population-Based Longitudinal Study,American Journal of Epidemiology,2017,"['aged', 'falls', 'injury', 'pain', 'sex factors']",Spain,23,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1683,50,7.0686e-5,329.151,,typesafe/jev-1.13-20260917,gen-dec-1789843877-dFOHI3I4J6znwnI6zn2T,,1d16b25dcca8,2026-09-19T18:51:20+0000
160,SCOPUS_ID:85060567577,10.1093/eurpub/cky107,Predictive risk model for the diagnosis of diabetes mellitus type 2 in a follow-up study 15 years on: PRODI2 Study,European Journal of Public Health,2019,[],Spain,4,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1719,50,7.2198e-5,565.364,,typesafe/jev-1.13-20260917,gen-dec-1789843877-t85ecPYhbxvRfPdlfv9e,,1d16b25dcca8,2026-09-19T18:51:20+0000
161,SCOPUS_ID:84928910829,10.1093/aje/kwu331,Overweight and obesity in midlife and brain structure and dementia 26 years later,American Journal of Epidemiology,2015,"['brain vascular lesions', 'cohort study', 'dementia', 'epidemiology', 'mortality', 'obesity']",United States,32,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1772,50,7.4424e-5,348.03499999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843877-jD2EUNv2JzwVGGFUo8Ds,,1d16b25dcca8,2026-09-19T18:51:20+0000
162,SCOPUS_ID:26444557985,10.1093/aje/kwi249,"Evaluation of offspring and maternal genetic effects on disease risk using a family-based approach: The ""pent"" design",American Journal of Epidemiology,2005,"['Alleles', 'Epidemiologic methods', 'Genotype', 'Linkage (genetics)', 'Linkage disequilibrium', 'Models, genetic', 'Models, statistical']",United States,25,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.02,FALSE,no,0,1,1618,50,6.7956e-5,314.106,,typesafe/jev-1.13-20260917,gen-dec-1789843877-G2XlKn5MpSoar3rMqvv1,,1d16b25dcca8,2026-09-19T18:51:20+0000
163,SCOPUS_ID:0035863840,10.1093/aje/153.2.153,"Factors associated with earthquake deaths in the great Hanshin-Awaji earthquake, 1995",American Journal of Epidemiology,2001,"['Case-control studies', 'Mortality', 'Multivariate analysis', 'Natural disasters', 'Risk factors']",Japan,79,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.02,FALSE,no,0,1,1532,50,6.4344e-5,263.356,,typesafe/jev-1.13-20260917,gen-dec-1789843877-GkwR5oo9rcj7KEyROYYP,,1d16b25dcca8,2026-09-19T18:51:20+0000
164,SCOPUS_ID:84879015315,10.2105/AJPH.2012.300783,Associations between psychiatric inpatient bed supply and the prevalence of serious mental illness in veterans affairs nursing homes,American Journal of Public Health,2013,[],United States,10,FALSE,TRUE,,,,,,TRUE,Additional steps need to be taken to ensure that patients with SMI are offered appropriate alternatives to nursing home care and receive adequate screening before admission to nursing home treatment.,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.96,TRUE,yes,1,1,1685,50,7.077e-5,290.844,,typesafe/jev-1.13-20260917,gen-dec-1789843877-shLoABS2RMtz6ariHkxs,,1d16b25dcca8,2026-09-19T18:51:20+0000
165,SCOPUS_ID:85163105729,10.1016/j.ypmed.2023.107569,"The need for a personalized, core digital resource to facilitate health self-management",Preventive Medicine,2023,"['Digital technology', 'Health services', 'Preventive medicine', 'Public health', 'Risk assessment', 'Self-management', 'Social medicine', 'Telemedicine']",Australia,1,FALSE,TRUE,,,,,,TRUE,"We argue that these needs can be met with a person-centered, digital self-management core resource that supports people to better understand their needs and priorities and has links to find the resources they need to manage their health, alone or by judicious use of health services.",,,TRUE,sadly not an emperical paper. we didn't prompt the LLM to exclude these and can't fully exlude using scopus. Assuming it's a valid paper oit's TRUE as it does argue policy change,TRUE,Commentary?,,TRUE,,non emperical paper,TRUE,0.4,FALSE,no,0.42,0.15,1580,50,6.636e-5,356.12899999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843877-Z088HlpRZvVjrgXAxxS5,,1d16b25dcca8,2026-09-19T18:51:20+0000
166,SCOPUS_ID:84939488498,10.1093/eurpub/cku178,"Vaccination coverage for measles, mumps and rubella in anthroposophical schools in Gelderland, the Netherlands",European Journal of Public Health,2015,[],Netherlands,11,FALSE,TRUE,,,,,,FALSE,,,,TRUE,,FALSE,,,FALSE,FALSE,,TRUE,0.34,FALSE,no,0.28,0.44,1661,50,6.9762e-5,258.426,,typesafe/jev-1.13-20260917,gen-dec-1789843878-zTv3FhyBGhY3qVjWWCY5,,1d16b25dcca8,2026-09-19T18:51:20+0000
167,SCOPUS_ID:77956579128,10.1016/j.amepre.2010.05.023,"Weight concerns, mood, and postpartum smoking relapse",American Journal of Preventive Medicine,2010,[],United States,45,FALSE,TRUE,,,,,,TRUE,This study suggests that interventions may need to address women’s weight concerns and mood to help sustain smoking abstinence after childbirth,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.79,TRUE,yes,0.93,0.86,1728,50,7.2576e-5,277.468,,typesafe/jev-1.13-20260917,gen-dec-1789843878-5YwD3anmseCXoMvu1ZMD,,1d16b25dcca8,2026-09-19T18:51:20+0000
168,SCOPUS_ID:85006078355,10.2105/AJPH.2016.303450,"A public-private partnership to mitigate food insecurity and food waste in Orange County, California",American Journal of Public Health,2017,[],United States,3,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.06,FALSE,no,0,0.99,1503,50,6.3126e-5,282.381,,typesafe/jev-1.13-20260917,gen-dec-1789843878-3t9Fcj7SWrLxEzZKv5sE,,1d16b25dcca8,2026-09-19T18:51:20+0000
169,SCOPUS_ID:85102907333,10.2105/AJPH.2020.306097,Establishing a SARS-CoV-2 (COVID-19) Drive-Through Collection Site: A Community-Based Participatory Research Partnership With a Federally Qualified Health Center,American Journal of Public Health,2021,[],United States,19,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1462,50,6.1404e-5,265.05699999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843878-cL8AQcej5KB43jjiO5bH,,1d16b25dcca8,2026-09-19T18:51:20+0000
170,SCOPUS_ID:85044271034,10.1097/EDE.0000000000000753,The Relationship between 2009 Pandemic H1N1 Influenza during Pregnancy and Preterm Birth: A Population-based Cohort Study,Epidemiology,2018,[],Canada,26,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.04,FALSE,no,0,1,1791,50,7.5222e-5,313.475,,typesafe/jev-1.13-20260917,gen-dec-1789843878-0GgdTA96fxzJVeDYNcIk,,1d16b25dcca8,2026-09-19T18:51:20+0000
171,SCOPUS_ID:85067089244,10.1093/aje/kwz056,Optimism and Healthy Aging in Women and Men,American Journal of Epidemiology,2019,"['Chronic Disease', 'Cognitive Function', 'Health Psychology', 'Healthy Aging', 'Optimism', 'Physical Function', 'Psychological Well-Being', 'Resilience']",United States,56,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.09,FALSE,no,0,0.99,1655,50,6.951e-5,275.856,,typesafe/jev-1.13-20260917,gen-dec-1789843878-jv8XWAv30GS733gcY6Bh,,1d16b25dcca8,2026-09-19T18:51:20+0000
172,SCOPUS_ID:0030991841,10.1093/eurpub/7.2.153,Cost-effectiveness of vaccination against pneumococcal pneumonia in The Netherlands,European Journal of Public Health,1997,"['Cost-effectiveness', 'Decision tree', 'Economic evaluation', 'Pneumococcal pneumonia', 'Vaccine']",Netherlands,40,FALSE,FALSE,,,,,,FALSE,,,,TRUE,,FALSE,,,FALSE,FALSE,,TRUE,0.35,FALSE,no,0.2,0.6,1594,50,6.6948e-5,274.75699999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843878-8TmZUYEhP1PN4UxhQTd6,,1d16b25dcca8,2026-09-19T18:51:20+0000
173,SCOPUS_ID:84939523052,10.1093/eurpub/cku191,Cybervictimization and somatic and psychological symptoms among Italian middle school students,European Journal of Public Health,2015,[],Italy,40,FALSE,TRUE,,,,,,TRUE,"Cybervictimization has similar psychological and somatic consequences for boys and girls, thus suggesting that intervention and prevention efforts should focus on both gender groups",,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.91,TRUE,yes,0.99,0.99,1653,50,6.9426e-5,284.567,,typesafe/jev-1.13-20260917,gen-dec-1789843878-XwWuykQAlnZlQI2EKzKc,,1d16b25dcca8,2026-09-19T18:51:20+0000
174,SCOPUS_ID:85040537803,10.2105/AJPH.2017.304179,Various Types of Arthritis in the United States: Prevalence and Age-Related Trends From 1999 to 2014,American Journal of Public Health,2018,[],United States,75,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1675,50,7.035e-5,275.597,,typesafe/jev-1.13-20260917,gen-dec-1789843878-HZpKrH9gpcn8wui4Fyco,,1d16b25dcca8,2026-09-19T18:51:20+0000
175,SCOPUS_ID:7244239176,10.1136/jech.2003.015370,History of addictions.,Journal of Epidemiology & Community Health,2004,[],United Kingdom,15,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,Likely not an empirical paper? It says glossary?,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1447,50,6.0774e-5,300.579,,typesafe/jev-1.13-20260917,gen-dec-1789843878-nkv3W3jvAftBnsQVgW6B,,1d16b25dcca8,2026-09-19T18:51:20+0000
176,SCOPUS_ID:10744220752,10.1016/j.ypmed.2003.08.009,Changes in the nutrient content of school lunches: Results from the Pathways study,Preventive Medicine,2003,"['American-Indian children', 'Native American', 'Obesity prevention', 'School food service', 'School lunch']",United States,39,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.09,FALSE,no,0.01,0.99,1644,50,6.9048e-5,345.32,,typesafe/jev-1.13-20260917,gen-dec-1789843878-MNRo9c0rBAscwEoXSEn8,,1d16b25dcca8,2026-09-19T18:51:20+0000
177,SCOPUS_ID:18444365008,10.1093/ije/dyh377,Pre-hospital coronary care and coronary fatality in the Belfast and Glasgow MONICA populations,International Journal of Epidemiology,2005,"['Coronary event register', 'Coronary heart disease', 'MONICA', 'Mortality', 'Myocardial infarction', 'Pre-hospital care']",United Kingdom,9,FALSE,FALSE,,,,,,TRUE,There is a need to strengthen the evidence base underpinning the provision of appropriate skilled care and treatment at the earliest possible opportunity.,,,TRUE,,FALSE,just calling for more research,,FALSE,FALSE,,TRUE,0.86,TRUE,yes,0.97,0.95,1751,50,7.3542e-5,511.003,,typesafe/jev-1.13-20260917,gen-dec-1789843878-ZA9Ugf7eMZ1ZBV7hQOw0,,1d16b25dcca8,2026-09-19T18:51:20+0000
178,SCOPUS_ID:85131904117,10.1093/ije/dyac049,Decline in attention-deficit hyperactivity disorder traits over the life course in the general population: Trajectories across five population birth cohorts spanning ages 3 to 45 years,International Journal of Epidemiology,2022,"['ADHD', 'ALSPAC', 'Attention-deficit hyperactivity disorder', 'Dunedin', 'E-Risk', 'neurodevelopment', 'Pelotas', 'TEDS', 'trajectories']",United Kingdom,15,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.1,FALSE,no,0.05,0.91,1796,50,7.5432e-5,254.102,,typesafe/jev-1.13-20260917,gen-dec-1789843878-VXmuDqgO0weyFLPQ5yKc,,1d16b25dcca8,2026-09-19T18:51:20+0000
179,SCOPUS_ID:85163144598,10.1016/j.ypmed.2023.107582,Action recognition for sports combined training based on wearable sensor technology and SVM prediction,Preventive Medicine,2023,"['Action recognition', 'Injury prevention', 'Sports combined training', 'SVM algorithm', 'Wearable sensor']",China,6,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.07,FALSE,no,0.01,0.98,1633,50,6.8586e-5,290.281,,typesafe/jev-1.13-20260917,gen-dec-1789843878-wh8Efcfy4WAF3TmAytjD,,1d16b25dcca8,2026-09-19T18:51:20+0000
180,SCOPUS_ID:85053424873,10.1016/S2468-2667(18)30097-5,"The effect of public health-oriented drug law reform on HIV incidence in people who inject drugs in Tijuana, Mexico: an epidemic modelling study",The Lancet Public Health,2018,[],Australia,39,FALSE,TRUE,,,,,,TRUE,Appropriate implementation could markedly reduce HIV incidence if linked to opioid agonist treatment.,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.64,TRUE,yes,0.65,0.31,1883,50,7.9086e-5,279.694,,typesafe/jev-1.13-20260917,gen-dec-1789843878-uuWHEyr0V1H0UbhHr0Yf,,1d16b25dcca8,2026-09-19T18:51:20+0000
181,SCOPUS_ID:0036392038,10.1006/pmed.2002.1064,Clustering of lifestyle risk factors in a general adult population,Preventive Medicine,2002,"['Adults', 'Clustering', 'Lifestyle']",Netherlands,415,FALSE,TRUE,,,,,,TRUE,The tendency for risk factors to aggregate has important implications for health promotion. Information on high-risk groups will help in planning future preventive strategies,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,0.83,TRUE,yes,0.97,0.93,1650,50,6.93e-5,427.433,,typesafe/jev-1.13-20260917,gen-dec-1789843878-eX1nQUjQTaAArG3vBvgm,,1d16b25dcca8,2026-09-19T18:51:20+0000
182,SCOPUS_ID:0031925067,10.1093/ije/27.2.222,Morbidity differences by occupational class among men in seven European countries: An application of the Erikson-Goldthorpe social class scheme,International Journal of Epidemiology,1998,"['Health surveys', 'International comparison', 'Occupational class', 'Self-reported morbidity', 'Socioeconomic status']",Sweden,85,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.03,FALSE,no,0,1,1683,50,7.0686e-5,303.97999999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843878-pvNznY3DtQT0i9XLSzvR,,1d16b25dcca8,2026-09-19T18:51:20+0000
183,SCOPUS_ID:0027287546,10.1093/oxfordjournals.aje.a116744,Breast cancer risk associated with abnormal cytology in nipple aspirates of breast fluid and prior history of breast biopsy,American Journal of Epidemiology,1993,"['Biopsy', 'Breast', 'Breast neoplasms', 'Cohort studies', 'Cytology', 'Risk factors']",United States,59,FALSE,FALSE,,,,,,FALSE,,,,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,0.02,FALSE,no,0,1,1688,50,7.0896e-5,279.571,,typesafe/jev-1.13-20260917,gen-dec-1789843878-lLFVW3ZwORuCFlYwYu17,,1d16b25dcca8,2026-09-19T18:51:20+0000
184,SCOPUS_ID:0033230487,10.1016/S0749-3797(99)00087-2,Policy tools for building health education and preventive counseling into managed care,American Journal of Preventive Medicine,1999,"['Counseling', 'Health education', 'Health policy', 'Managed care programs', 'Primary prevention']",United States,11,FALSE,TRUE,,,,,,TRUE,whole abstract is about recommending and describing these tools,,,TRUE,"not an emperical paper;  a policy discussion paper, so should be removed from population (we could have asked LLM to classify as n/a non emperical paper)",TRUE,"not sure how to classify this, it looks like a commentary?",,TRUE,TRUE,,TRUE,0.1,FALSE,no,0.01,0.98,1521,50,6.3882e-5,310.317,,typesafe/jev-1.13-20260917,gen-dec-1789843878-8Dahij9ZlHhswbK7j4u2,,1d16b25dcca8,2026-09-19T18:51:20+0000
185,SCOPUS_ID:84987962219,10.2105/AJPH.2016.303362,Impact of the Berkeley excise tax on sugar-sweetened beverage consumption,American Journal of Public Health,2016,[],United States,343,FALSE,FALSE,,,,,,TRUE,Berkeley’s excise tax reduced SSB consumption in low-income neighborhoods. Evaluating SSB taxes in other cities will improve understanding of their public health benefit and their generalizability.,,,FALSE,,FALSE,just calling for more research in other settings,,FALSE,FALSE,,TRUE,0.18,FALSE,no,0.06,0.88,1587,50,6.6654e-5,259.60699999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843878-N0lxpdlUWHCbnp7qVK0U,,1d16b25dcca8,2026-09-19T18:51:20+0000
